"num_bu","cod_entite_geo","typ_entite_geo","cod_version","menrp","pop_mun"
1,"0200100","QLM","2021",198,498
1,"0200200","QLM","2021",237,598
1,"0200300","QLM","2021",406,1012
1,"0200400","QLM","2021",79,177
1,"0200500","QLM","2021",151,384
1,"0200600","QLM","2021",115,255
1,"0200700","QLM","2021",53,125
1,"0200800","QLM","2021",109,291
1,"0200900","QLM","2021",207,543
1,"0201000","QLM","2021",68,177
1,"0201100","QLM","2021",476,1155
1,"0201200","QLM","2021",28,70
1,"0201300","QLM","2021",158,404
1,"0201400","QLM","2021",292,744
1,"0201500","QLM","2021",29,75
1,"0201600","QLM","2021",90,228
1,"0201700","QLM","2021",117,315
1,"0201800","QLM","2021",1076,2533
1,"0201900","QLM","2021",152,364
1,"0202000","QLM","2021",192,456
1,"0202100","QLM","2021",39,87
1,"0202200","QLM","2021",165,403
1,"0202300","QLM","2021",45,103
1,"0202400","QLM","2021",23,53
1,"0202500","QLM","2021",137,371
1,"0202700","QLM","2021",103,222
1,"0202800","QLM","2021",1097,2604
1,"0202900","QLM","2021",146,363
1,"0203000","QLM","2021",114,269
1,"0203100","QLM","2021",289,657
1,"0203200","QLM","2021",96,253
1,"0203300","QLM","2021",49,105
1,"0203400","QLM","2021",45,118
1,"0203500","QLM","2021",104,279
1,"0203600","QLM","2021",38,82
1,"0203700","QLM","2021",565,1422
1,"0203800","QLM","2021",27,57
1,"0203900","QLM","2021",57,169
1,"0204000","QLM","2021",70,178
1,"0204100","QLM","2021",334,814
1,"0204200","QLM","2021",166,389
1,"0204300","QLM","2021",28,69
1,"0204400","QLM","2021",12,26
1,"0204600","QLM","2021",238,555
1,"0204700","QLM","2021",49,114
1,"0204800","QLM","2021",58,134
1,"0204900","QLM","2021",309,740
1,"0205000","QLM","2021",128,330
1,"0205100","QLM","2021",162,384
1,"0205200","QLM","2021",62,139
1,"0205300","QLM","2021",244,570
1,"0205400","QLM","2021",174,460
1,"0205500","QLM","2021",41,92
1,"0205600","QLM","2021",70,177
1,"0205700","QLM","2021",546,1424
1,"0205800","QLM","2021",322,844
1,"0205900","QLM","2021",1197,2699
1,"0206000","QLM","2021",111,268
1,"0206100","QLM","2021",87,250
1,"0206200","QLM","2021",51,136
1,"0206300","QLM","2021",151,381
1,"0206400","QLM","2021",1654,3810
1,"0206500","QLM","2021",243,602
1,"0206600","QLM","2021",90,204
1,"0206700","QLM","2021",89,213
1,"0206800","QLM","2021",43,103
1,"0206900","QLM","2021",47,111
1,"0207000","QLM","2021",177,452
1,"0207100","QLM","2021",257,651
1,"0207200","QLM","2021",81,188
1,"0207300","QLM","2021",240,653
1,"0207400","QLM","2021",237,604
1,"0207500","QLM","2021",79,199
1,"0207600","QLM","2021",59,162
1,"0207700","QLM","2021",161,385
1,"0207800","QLM","2021",60,160
1,"0207900","QLM","2021",67,152
1,"0208000","QLM","2021",150,350
1,"0208100","QLM","2021",158,440
1,"0208200","QLM","2021",46,111
1,"0208300","QLM","2021",304,749
1,"0208400","QLM","2021",106,260
1,"0208500","QLM","2021",356,1043
1,"0208600","QLM","2021",434,1048
1,"0208700","QLM","2021",13,30
1,"0208800","QLM","2021",34,88
1,"0208900","QLM","2021",500,1154
1,"0209000","QLM","2021",81,213
1,"0209100","QLM","2021",45,106
1,"0209300","QLM","2021",537,1290
1,"0209400","QLM","2021",177,447
1,"0209500","QLM","2021",2380,5664
1,"0209600","QLM","2021",82,201
1,"0209700","QLM","2021",105,259
1,"0209800","QLM","2021",147,375
1,"0209900","QLM","2021",96,236
1,"0210000","QLM","2021",52,137
1,"0210100","QLM","2021",78,193
1,"0210200","QLM","2021",72,187
1,"0210300","QLM","2021",583,1324
1,"0210400","QLM","2021",43,102
1,"0210500","QLM","2021",75,202
1,"0210600","QLM","2021",288,822
1,"0210700","QLM","2021",41,103
1,"0210800","QLM","2021",64,158
1,"0210900","QLM","2021",207,486
1,"0211000","QLM","2021",936,2213
1,"0211100","QLM","2021",274,708
1,"0211200","QLM","2021",236,565
1,"0211400","QLM","2021",601,1529
1,"0211500","QLM","2021",91,203
1,"0211600","QLM","2021",59,146
1,"0211700","QLM","2021",26,67
1,"0211800","QLM","2021",47,121
1,"0211900","QLM","2021",138,340
1,"0212000","QLM","2021",74,195
1,"0212100","QLM","2021",95,244
1,"0212200","QLM","2021",26,53
1,"0212300","QLM","2021",129,303
1,"0212400","QLM","2021",285,653
1,"0212500","QLM","2021",72,213
1,"0212600","QLM","2021",206,456
1,"0212700","QLM","2021",82,189
1,"0212800","QLM","2021",681,1532
1,"0212900","QLM","2021",10,19
1,"0213000","QLM","2021",81,193
1,"0213100","QLM","2021",766,1880
1,"0213200","QLM","2021",81,203
1,"0213300","QLM","2021",181,411
1,"0213400","QLM","2021",366,869
1,"0213500","QLM","2021",469,1168
1,"0213600","QLM","2021",52,128
1,"0213700","QLM","2021",53,152
1,"0213800","QLM","2021",74,190
1,"0213900","QLM","2021",177,438
1,"0214000","QLM","2021",171,454
1,"0214100","QLM","2021",806,1788
1,"0214200","QLM","2021",88,244
1,"0214300","QLM","2021",84,192
1,"0214400","QLM","2021",54,145
1,"0214500","QLM","2021",223,546
1,"0214600","QLM","2021",36,87
1,"0214800","QLM","2021",104,258
1,"0214900","QLM","2021",23,67
1,"0215000","QLM","2021",28,64
1,"0215100","QLM","2021",54,115
1,"0215200","QLM","2021",39,89
1,"0215300","QLM","2021",325,763
1,"0215400","QLM","2021",141,361
1,"0215500","QLM","2021",82,174
1,"0215600","QLM","2021",98,253
1,"0215700","QLM","2021",360,848
1,"0215800","QLM","2021",114,284
1,"0215900","QLM","2021",117,280
1,"0216000","QLM","2021",223,539
1,"0216200","QLM","2021",99,278
1,"0216300","QLM","2021",1108,2617
1,"0216400","QLM","2021",127,316
1,"0216500","QLM","2021",725,1652
1,"0216600","QLM","2021",153,352
1,"0216700","QLM","2021",342,881
1,"0216800","QLM","2021",7048,15107
1,"0216900","QLM","2021",33,83
1,"0217000","QLM","2021",59,127
1,"0217100","QLM","2021",34,87
1,"0217200","QLM","2021",90,249
1,"0217300","QLM","2021",5522,11878
1,"0217400","QLM","2021",321,818
1,"0217500","QLM","2021",61,150
1,"0217600","QLM","2021",76,205
1,"0217700","QLM","2021",57,142
1,"0217800","QLM","2021",43,106
1,"0217900","QLM","2021",160,392
1,"0218000","QLM","2021",280,710
1,"0218100","QLM","2021",38,80
1,"0218200","QLM","2021",55,125
1,"0218300","QLM","2021",78,187
1,"0218400","QLM","2021",128,355
1,"0218500","QLM","2021",160,404
1,"0218600","QLM","2021",574,1353
1,"0218700","QLM","2021",491,1109
1,"0218800","QLM","2021",67,149
1,"0218900","QLM","2021",149,362
1,"0219000","QLM","2021",218,530
1,"0219100","QLM","2021",209,510
1,"0219200","QLM","2021",141,370
1,"0219300","QLM","2021",29,66
1,"0219400","QLM","2021",86,193
1,"0219500","QLM","2021",337,930
1,"0219600","QLM","2021",133,314
1,"0219700","QLM","2021",215,552
1,"0219800","QLM","2021",91,228
1,"0219900","QLM","2021",251,635
1,"0220000","QLM","2021",46,120
1,"0220100","QLM","2021",135,438
1,"0220300","QLM","2021",531,1310
1,"0220400","QLM","2021",36,68
1,"0220500","QLM","2021",87,248
1,"0220600","QLM","2021",29,78
1,"0220700","QLM","2021",85,214
1,"0220800","QLM","2021",106,278
1,"0220900","QLM","2021",281,685
1,"0221000","QLM","2021",144,360
1,"0221100","QLM","2021",122,285
1,"0221200","QLM","2021",285,707
1,"0221300","QLM","2021",130,332
1,"0221400","QLM","2021",21,61
1,"0221500","QLM","2021",311,801
1,"0221600","QLM","2021",125,306
1,"0221700","QLM","2021",401,1014
1,"0221800","QLM","2021",251,624
1,"0221900","QLM","2021",75,219
1,"0222000","QLM","2021",183,436
1,"0222100","QLM","2021",61,149
1,"0222200","QLM","2021",12,31
1,"0222300","QLM","2021",127,300
1,"0222400","QLM","2021",134,350
1,"0222500","QLM","2021",36,88
1,"0222600","QLM","2021",755,1826
1,"0222700","QLM","2021",55,133
1,"0222800","QLM","2021",122,333
1,"0222900","QLM","2021",28,66
1,"0223000","QLM","2021",83,188
1,"0223100","QLM","2021",364,938
1,"0223200","QLM","2021",92,344
1,"0223300","QLM","2021",58,143
1,"0223400","QLM","2021",35,82
1,"0223500","QLM","2021",49,117
1,"0223600","QLM","2021",132,346
1,"0223700","QLM","2021",599,1498
1,"0223800","QLM","2021",722,1837
1,"0223900","QLM","2021",480,1230
1,"0224000","QLM","2021",96,257
1,"0224100","QLM","2021",43,105
1,"0224200","QLM","2021",273,647
1,"0224300","QLM","2021",1251,2905
1,"0224400","QLM","2021",23,64
1,"0224500","QLM","2021",900,1789
1,"0224600","QLM","2021",246,606
1,"0224800","QLM","2021",61,157
1,"0224900","QLM","2021",44,102
1,"0225000","QLM","2021",28,76
1,"0225100","QLM","2021",13,28
1,"0225200","QLM","2021",32,71
1,"0225300","QLM","2021",145,355
1,"0225400","QLM","2021",49,128
1,"0225500","QLM","2021",58,143
1,"0225600","QLM","2021",51,125
1,"0225700","QLM","2021",180,436
1,"0225800","QLM","2021",154,379
1,"0225900","QLM","2021",157,398
1,"0226000","QLM","2021",263,650
1,"0226100","QLM","2021",167,391
1,"0226200","QLM","2021",89,216
1,"0226300","QLM","2021",46,114
1,"0226400","QLM","2021",316,747
1,"0226500","QLM","2021",52,99
1,"0226600","QLM","2021",22,49
1,"0226700","QLM","2021",111,289
1,"0226800","QLM","2021",263,654
1,"0226900","QLM","2021",63,154
1,"0227000","QLM","2021",63,162
1,"0227100","QLM","2021",56,132
1,"0227200","QLM","2021",31,75
1,"0227300","QLM","2021",86,222
1,"0227400","QLM","2021",75,200
1,"0227500","QLM","2021",141,324
1,"0227600","QLM","2021",54,122
1,"0227700","QLM","2021",122,340
1,"0227800","QLM","2021",15,30
1,"0227900","QLM","2021",226,556
1,"0228000","QLM","2021",152,392
1,"0228100","QLM","2021",106,261
1,"0228200","QLM","2021",168,417
1,"0228300","QLM","2021",117,284
1,"0228400","QLM","2021",45,97
1,"0228600","QLM","2021",363,858
1,"0228700","QLM","2021",438,1022
1,"0228800","QLM","2021",149,344
1,"0228900","QLM","2021",179,417
1,"0229000","QLM","2021",1161,2776
1,"0229100","QLM","2021",163,412
1,"0229200","QLM","2021",564,1253
1,"0229300","QLM","2021",225,557
1,"0229400","QLM","2021",94,213
1,"0229500","QLM","2021",375,859
1,"0229600","QLM","2021",454,1208
1,"0229700","QLM","2021",47,118
1,"0229800","QLM","2021",671,1459
1,"0229900","QLM","2021",233,570
1,"0230200","QLM","2021",115,317
1,"0230300","QLM","2021",270,654
1,"0230400","QLM","2021",1269,2859
1,"0230500","QLM","2021",1364,3053
1,"0230600","QLM","2021",219,542
1,"0230700","QLM","2021",888,2085
1,"0230800","QLM","2021",202,486
1,"0230900","QLM","2021",257,680
1,"0231000","QLM","2021",113,256
1,"0231100","QLM","2021",58,129
1,"0231200","QLM","2021",434,1118
1,"0231300","QLM","2021",184,468
1,"0231500","QLM","2021",626,1687
1,"0231600","QLM","2021",67,136
1,"0231700","QLM","2021",89,220
1,"0231800","QLM","2021",606,1386
1,"0231900","QLM","2021",192,469
1,"0232000","QLM","2021",109,250
1,"0232100","QLM","2021",385,913
1,"0232200","QLM","2021",156,389
1,"0232300","QLM","2021",49,127
1,"0232400","QLM","2021",111,277
1,"0232600","QLM","2021",209,489
1,"0232700","QLM","2021",64,165
1,"0232800","QLM","2021",224,524
1,"0232900","QLM","2021",166,419
1,"0233000","QLM","2021",185,474
1,"0233100","QLM","2021",55,113
1,"0233200","QLM","2021",104,268
1,"0233300","QLM","2021",60,161
1,"0233400","QLM","2021",1271,2945
1,"0233500","QLM","2021",77,192
1,"0233600","QLM","2021",386,998
1,"0233700","QLM","2021",75,176
1,"0233800","QLM","2021",107,261
1,"0233900","QLM","2021",258,687
1,"0234000","QLM","2021",2316,5276
1,"0234100","QLM","2021",117,277
1,"0234200","QLM","2021",57,135
1,"0234300","QLM","2021",32,81
1,"0234500","QLM","2021",18,42
1,"0234600","QLM","2021",291,672
1,"0234700","QLM","2021",202,450
1,"0234900","QLM","2021",26,57
1,"0235000","QLM","2021",54,135
1,"0235100","QLM","2021",50,116
1,"0235200","QLM","2021",241,560
1,"0235300","QLM","2021",137,301
1,"0235400","QLM","2021",34,83
1,"0235500","QLM","2021",393,980
1,"0235600","QLM","2021",81,252
1,"0235700","QLM","2021",28,73
1,"0235800","QLM","2021",147,358
1,"0235900","QLM","2021",527,1355
1,"0236000","QLM","2021",1145,2704
1,"0236100","QLM","2021",2205,4824
1,"0236200","QLM","2021",102,243
1,"0236300","QLM","2021",178,423
1,"0236400","QLM","2021",101,253
1,"0236600","QLM","2021",123,318
1,"0236700","QLM","2021",54,133
1,"0236800","QLM","2021",225,580
1,"0236900","QLM","2021",108,242
1,"0237000","QLM","2021",218,598
1,"0237100","QLM","2021",761,1610
1,"0237200","QLM","2021",152,371
1,"0237300","QLM","2021",95,208
1,"0237400","QLM","2021",370,877
1,"0237500","QLM","2021",59,167
1,"0237600","QLM","2021",67,166
1,"0237700","QLM","2021",63,144
1,"0237800","QLM","2021",63,143
1,"0237900","QLM","2021",91,230
1,"0238000","QLM","2021",14,25
1,"0238100","QLM","2021",4070,8813
1,"0238200","QLM","2021",584,1387
1,"0238300","QLM","2021",624,1464
1,"0238400","QLM","2021",18,53
1,"0238500","QLM","2021",61,149
1,"0238600","QLM","2021",106,239
1,"0238700","QLM","2021",441,1031
1,"0238800","QLM","2021",100,232
1,"0238900","QLM","2021",263,645
1,"0239000","QLM","2021",113,271
1,"0239100","QLM","2021",94,205
1,"0239200","QLM","2021",129,299
1,"0239300","QLM","2021",56,144
1,"0239500","QLM","2021",59,146
1,"0239600","QLM","2021",28,64
1,"0239700","QLM","2021",533,1260
1,"0239800","QLM","2021",104,277
1,"0239900","QLM","2021",210,599
1,"0240000","QLM","2021",60,149
1,"0240100","QLM","2021",88,196
1,"0240200","QLM","2021",17,37
1,"0240300","QLM","2021",119,269
1,"0240400","QLM","2021",74,187
1,"0240500","QLM","2021",216,541
1,"0240600","QLM","2021",54,137
1,"0240700","QLM","2021",77,182
1,"0240801","QLM","2021",3304,7095
1,"0240802","QLM","2021",2996,7281
1,"0240803","QLM","2021",3204,5445
1,"0240804","QLM","2021",2455,5055
1,"0240900","QLM","2021",114,268
1,"0241000","QLM","2021",99,244
1,"0241100","QLM","2021",75,208
1,"0241200","QLM","2021",36,99
1,"0241300","QLM","2021",106,250
1,"0241400","QLM","2021",87,202
1,"0241500","QLM","2021",58,159
1,"0241600","QLM","2021",192,430
1,"0241700","QLM","2021",41,100
1,"0241800","QLM","2021",89,213
1,"0241900","QLM","2021",112,270
1,"0242000","QLM","2021",343,832
1,"0242100","QLM","2021",39,102
1,"0242200","QLM","2021",340,810
1,"0242300","QLM","2021",168,420
1,"0242400","QLM","2021",46,106
1,"0242500","QLM","2021",67,173
1,"0242600","QLM","2021",223,545
1,"0242700","QLM","2021",54,141
1,"0242800","QLM","2021",30,74
1,"0242900","QLM","2021",44,118
1,"0243000","QLM","2021",530,1298
1,"0243100","QLM","2021",174,391
1,"0243200","QLM","2021",79,187
1,"0243300","QLM","2021",98,225
1,"0243500","QLM","2021",34,74
1,"0243800","QLM","2021",119,262
1,"0243900","QLM","2021",436,1180
1,"0244000","QLM","2021",57,142
1,"0244100","QLM","2021",91,199
1,"0244200","QLM","2021",45,91
1,"0244300","QLM","2021",80,195
1,"0244400","QLM","2021",49,114
1,"0244500","QLM","2021",123,285
1,"0244600","QLM","2021",42,121
1,"0244700","QLM","2021",56,147
1,"0244800","QLM","2021",49,122
1,"0244900","QLM","2021",29,73
1,"0245000","QLM","2021",153,376
1,"0245100","QLM","2021",54,125
1,"0245200","QLM","2021",94,239
1,"0245300","QLM","2021",169,411
1,"0245400","QLM","2021",158,410
1,"0245500","QLM","2021",82,203
1,"0245600","QLM","2021",139,307
1,"0245700","QLM","2021",164,435
1,"0245800","QLM","2021",324,818
1,"0245900","QLM","2021",74,173
1,"0246000","QLM","2021",85,192
1,"0246100","QLM","2021",142,369
1,"0246200","QLM","2021",94,240
1,"0246300","QLM","2021",33,86
1,"0246400","QLM","2021",150,370
1,"0246500","QLM","2021",201,485
1,"0246600","QLM","2021",54,130
1,"0246700","QLM","2021",20,50
1,"0246800","QLM","2021",990,2268
1,"0246900","QLM","2021",203,475
1,"0247000","QLM","2021",186,434
1,"0247100","QLM","2021",51,124
1,"0247200","QLM","2021",169,420
1,"0247300","QLM","2021",79,211
1,"0247400","QLM","2021",162,408
1,"0247600","QLM","2021",264,651
1,"0247700","QLM","2021",409,962
1,"0247800","QLM","2021",106,259
1,"0248000","QLM","2021",129,305
1,"0248100","QLM","2021",192,476
1,"0248200","QLM","2021",19,52
1,"0248300","QLM","2021",213,516
1,"0248400","QLM","2021",211,517
1,"0248500","QLM","2021",40,97
1,"0248600","QLM","2021",39,108
1,"0248700","QLM","2021",261,640
1,"0248800","QLM","2021",68,152
1,"0248900","QLM","2021",129,329
1,"0249000","QLM","2021",58,131
1,"0249100","QLM","2021",132,319
1,"0249200","QLM","2021",181,473
1,"0249300","QLM","2021",97,220
1,"0249400","QLM","2021",55,128
1,"0249500","QLM","2021",421,1040
1,"0249600","QLM","2021",35,104
1,"0249700","QLM","2021",465,1152
1,"0249800","QLM","2021",313,761
1,"0249900","QLM","2021",17,44
1,"0250000","QLM","2021",328,810
1,"0250100","QLM","2021",34,84
1,"0250200","QLM","2021",593,1338
1,"0250300","QLM","2021",346,847
1,"0250400","QLM","2021",676,1648
1,"0250500","QLM","2021",84,203
1,"0250600","QLM","2021",79,193
1,"0250700","QLM","2021",14,32
1,"0250800","QLM","2021",67,152
1,"0250900","QLM","2021",62,161
1,"0251000","QLM","2021",65,151
1,"0251100","QLM","2021",114,291
1,"0251200","QLM","2021",113,274
1,"0251300","QLM","2021",70,142
1,"0251400","QLM","2021",280,702
1,"0251500","QLM","2021",28,59
1,"0251600","QLM","2021",28,63
1,"0251700","QLM","2021",128,315
1,"0251800","QLM","2021",121,301
1,"0251900","QLM","2021",75,187
1,"0252000","QLM","2021",285,736
1,"0252100","QLM","2021",516,1369
1,"0252200","QLM","2021",30,75
1,"0252300","QLM","2021",28,74
1,"0252400","QLM","2021",289,700
1,"0252500","QLM","2021",250,574
1,"0252600","QLM","2021",36,89
1,"0252700","QLM","2021",177,444
1,"0252800","QLM","2021",109,233
1,"0252900","QLM","2021",80,187
1,"0253000","QLM","2021",31,76
1,"0253100","QLM","2021",54,123
1,"0253200","QLM","2021",432,975
1,"0253300","QLM","2021",60,119
1,"0253400","QLM","2021",22,52
1,"0253500","QLM","2021",49,118
1,"0253600","QLM","2021",38,103
1,"0253700","QLM","2021",71,193
1,"0253800","QLM","2021",32,62
1,"0253900","QLM","2021",278,703
1,"0254000","QLM","2021",480,1230
1,"0254100","QLM","2021",179,423
1,"0254200","QLM","2021",39,91
1,"0254300","QLM","2021",857,2078
1,"0254400","QLM","2021",252,611
1,"0254500","QLM","2021",65,187
1,"0254600","QLM","2021",77,197
1,"0254700","QLM","2021",29,67
1,"0254800","QLM","2021",149,380
1,"0254900","QLM","2021",363,842
1,"0255000","QLM","2021",46,105
1,"0255100","QLM","2021",41,117
1,"0255200","QLM","2021",73,186
1,"0255300","QLM","2021",102,244
1,"0255400","QLM","2021",442,1012
1,"0255500","QLM","2021",875,2167
1,"0255600","QLM","2021",35,81
1,"0255700","QLM","2021",52,130
1,"0255800","QLM","2021",1174,2602
1,"0255900","QLM","2021",206,474
1,"0256000","QLM","2021",113,249
1,"0256100","QLM","2021",64,165
1,"0256200","QLM","2021",90,225
1,"0256300","QLM","2021",68,167
1,"0256400","QLM","2021",198,502
1,"0256500","QLM","2021",115,290
1,"0256600","QLM","2021",474,1113
1,"0256700","QLM","2021",129,303
1,"0256800","QLM","2021",67,155
1,"0256900","QLM","2021",179,466
1,"0257000","QLM","2021",77,184
1,"0257100","QLM","2021",288,714
1,"0257200","QLM","2021",199,507
1,"0257300","QLM","2021",26,66
1,"0257400","QLM","2021",580,1453
1,"0257500","QLM","2021",735,1685
1,"0257600","QLM","2021",126,326
1,"0257700","QLM","2021",35,80
1,"0257800","QLM","2021",31,85
1,"0257900","QLM","2021",55,122
1,"0258000","QLM","2021",336,823
1,"0258100","QLM","2021",118,314
1,"0258200","QLM","2021",37,75
1,"0258300","QLM","2021",24,56
1,"0258400","QLM","2021",46,128
1,"0258500","QLM","2021",94,256
1,"0258600","QLM","2021",68,142
1,"0258700","QLM","2021",148,352
1,"0258800","QLM","2021",30,74
1,"0258900","QLM","2021",102,259
1,"0259000","QLM","2021",70,170
1,"0259100","QLM","2021",56,131
1,"0259200","QLM","2021",82,189
1,"0259300","QLM","2021",440,1019
1,"0259400","QLM","2021",56,148
1,"0259500","QLM","2021",59,126
1,"0259600","QLM","2021",307,781
1,"0259800","QLM","2021",272,650
1,"0259900","QLM","2021",118,279
1,"0260000","QLM","2021",162,370
1,"0260100","QLM","2021",67,197
1,"0260200","QLM","2021",718,1765
1,"0260400","QLM","2021",37,83
1,"0260500","QLM","2021",72,172
1,"0260600","QLM","2021",32,71
1,"0260700","QLM","2021",31,77
1,"0260800","QLM","2021",216,462
1,"0260900","QLM","2021",10,21
1,"0261000","QLM","2021",288,688
1,"0261200","QLM","2021",50,127
1,"0261300","QLM","2021",236,610
1,"0261400","QLM","2021",108,251
1,"0261500","QLM","2021",131,344
1,"0261600","QLM","2021",79,205
1,"0261700","QLM","2021",200,502
1,"0261800","QLM","2021",285,700
1,"0261900","QLM","2021",228,661
1,"0262000","QLM","2021",155,360
1,"0262100","QLM","2021",167,385
1,"0262200","QLM","2021",15,52
1,"0262300","QLM","2021",48,103
1,"0262400","QLM","2021",117,274
1,"0262500","QLM","2021",58,144
1,"0262600","QLM","2021",135,319
1,"0262700","QLM","2021",46,120
1,"0262800","QLM","2021",86,214
1,"0262900","QLM","2021",115,289
1,"0263100","QLM","2021",170,420
1,"0263200","QLM","2021",27,60
1,"0263300","QLM","2021",24,61
1,"0263400","QLM","2021",32,79
1,"0263500","QLM","2021",58,150
1,"0263600","QLM","2021",87,201
1,"0263700","QLM","2021",129,299
1,"0263800","QLM","2021",97,235
1,"0263900","QLM","2021",150,351
1,"0264000","QLM","2021",69,164
1,"0264100","QLM","2021",47,113
1,"0264200","QLM","2021",81,186
1,"0264300","QLM","2021",313,772
1,"0264400","QLM","2021",149,359
1,"0264500","QLM","2021",87,201
1,"0264700","QLM","2021",29,63
1,"0264800","QLM","2021",863,1982
1,"0264900","QLM","2021",100,289
1,"0265000","QLM","2021",148,361
1,"0265100","QLM","2021",45,105
1,"0265200","QLM","2021",43,112
1,"0265300","QLM","2021",212,504
1,"0265400","QLM","2021",34,82
1,"0265500","QLM","2021",48,112
1,"0265600","QLM","2021",152,394
1,"0265700","QLM","2021",87,243
1,"0265800","QLM","2021",96,230
1,"0265900","QLM","2021",225,510
1,"0266000","QLM","2021",20,39
1,"0266100","QLM","2021",100,252
1,"0266200","QLM","2021",127,309
1,"0266300","QLM","2021",79,227
1,"0266400","QLM","2021",53,116
1,"0266500","QLM","2021",120,304
1,"0266600","QLM","2021",431,1007
1,"0266700","QLM","2021",98,228
1,"0266800","QLM","2021",442,1043
1,"0267000","QLM","2021",69,156
1,"0267100","QLM","2021",114,291
1,"0267200","QLM","2021",102,267
1,"0267300","QLM","2021",169,447
1,"0267400","QLM","2021",20,50
1,"0267500","QLM","2021",54,130
1,"0267600","QLM","2021",689,1726
1,"0267700","QLM","2021",106,244
1,"0267800","QLM","2021",31,71
1,"0267900","QLM","2021",52,148
1,"0268000","QLM","2021",874,2282
1,"0268100","QLM","2021",115,267
1,"0268200","QLM","2021",47,112
1,"0268300","QLM","2021",51,115
1,"0268400","QLM","2021",1480,3417
1,"0268500","QLM","2021",43,119
1,"0268600","QLM","2021",174,389
1,"0268700","QLM","2021",133,334
1,"0268800","QLM","2021",17,53
1,"0268900","QLM","2021",20,43
1,"0269000","QLM","2021",41,82
1,"0269101","QLM","2021",4605,8500
1,"0269102","QLM","2021",5296,10742
1,"0269103","QLM","2021",5060,10241
1,"0269104","QLM","2021",3026,7146
1,"0269105","QLM","2021",3991,9103
1,"0269106","QLM","2021",3861,8084
1,"0269300","QLM","2021",90,219
1,"0269400","QLM","2021",247,635
1,"0269500","QLM","2021",33,78
1,"0269600","QLM","2021",36,80
1,"0269700","QLM","2021",157,387
1,"0269800","QLM","2021",40,100
1,"0269900","QLM","2021",111,289
1,"0270100","QLM","2021",301,724
1,"0270200","QLM","2021",268,609
1,"0270300","QLM","2021",413,1097
1,"0270400","QLM","2021",103,250
1,"0270500","QLM","2021",95,217
1,"0270600","QLM","2021",232,560
1,"0270700","QLM","2021",79,179
1,"0270800","QLM","2021",90,209
1,"0270900","QLM","2021",168,405
1,"0271000","QLM","2021",296,769
1,"0271100","QLM","2021",121,309
1,"0271200","QLM","2021",66,151
1,"0271300","QLM","2021",103,276
1,"0271400","QLM","2021",138,349
1,"0271500","QLM","2021",24,52
1,"0271600","QLM","2021",119,287
1,"0271700","QLM","2021",252,576
1,"0271800","QLM","2021",61,126
1,"0271900","QLM","2021",913,2040
1,"0272000","QLM","2021",818,2055
1,"0272100","QLM","2021",207,476
1,"0272201","QLM","2021",2975,7764
1,"0272203","QLM","2021",3550,6655
1,"0272204","QLM","2021",3317,6924
1,"0272205","QLM","2021",3641,7187
1,"0272300","QLM","2021",39,101
1,"0272400","QLM","2021",22,61
1,"0272500","QLM","2021",53,142
1,"0272600","QLM","2021",76,193
1,"0272700","QLM","2021",105,240
1,"0272800","QLM","2021",120,274
1,"0272900","QLM","2021",43,97
1,"0273000","QLM","2021",120,273
1,"0273100","QLM","2021",67,168
1,"0273200","QLM","2021",35,102
1,"0273400","QLM","2021",121,276
1,"0273500","QLM","2021",9,16
1,"0273600","QLM","2021",66,166
1,"0273700","QLM","2021",243,569
1,"0273800","QLM","2021",6022,13456
1,"0273900","QLM","2021",119,330
1,"0274000","QLM","2021",107,220
1,"0274100","QLM","2021",251,550
1,"0274200","QLM","2021",46,102
1,"0274300","QLM","2021",67,168
1,"0274400","QLM","2021",30,73
1,"0274500","QLM","2021",52,128
1,"0274600","QLM","2021",278,670
1,"0274700","QLM","2021",30,85
1,"0274800","QLM","2021",426,948
1,"0274900","QLM","2021",84,224
1,"0275000","QLM","2021",238,613
1,"0275100","QLM","2021",58,145
1,"0275200","QLM","2021",110,275
1,"0275300","QLM","2021",144,335
1,"0275400","QLM","2021",76,182
1,"0275500","QLM","2021",228,585
1,"0275600","QLM","2021",263,659
1,"0275700","QLM","2021",237,540
1,"0275800","QLM","2021",951,2003
1,"0275900","QLM","2021",107,365
1,"0276000","QLM","2021",62,148
1,"0276100","QLM","2021",69,197
1,"0276200","QLM","2021",61,151
1,"0276300","QLM","2021",79,215
1,"0276400","QLM","2021",35,87
1,"0276500","QLM","2021",105,265
1,"0276600","QLM","2021",93,238
1,"0276700","QLM","2021",133,324
1,"0276800","QLM","2021",199,540
1,"0276900","QLM","2021",350,923
1,"0277000","QLM","2021",349,786
1,"0277200","QLM","2021",58,153
1,"0277300","QLM","2021",19,39
1,"0277400","QLM","2021",49,117
1,"0277500","QLM","2021",393,951
1,"0277600","QLM","2021",212,556
1,"0277700","QLM","2021",75,160
1,"0277800","QLM","2021",45,102
1,"0277900","QLM","2021",91,223
1,"0278000","QLM","2021",563,1378
1,"0278100","QLM","2021",182,461
1,"0278200","QLM","2021",92,219
1,"0278300","QLM","2021",55,138
1,"0278400","QLM","2021",64,149
1,"0278500","QLM","2021",456,1092
1,"0278600","QLM","2021",58,129
1,"0278700","QLM","2021",105,254
1,"0278800","QLM","2021",199,468
